id_venta,fecha,id_cliente,pais,sucursal,producto,categoria,cantidad,precio_unitario,canal,metodo_pago
8895,2026-05-10,51784,Guatemala,Sucursal-8,Audifonos BT,Audio,7,300.01,App,Tarjeta
8896,2025-11-26,26930,Estados Unidos,Sucursal-8,Router WiFi 6,Redes,4,617.98,Web,PayPal
8897,2025-02-04,17886,El Salvador,Sucursal-15,Impresora Laser,Impresion,3,1632.63,App,Tarjeta
8898,2026-02-02,45240,Mexico,Sucursal-23,Teclado Mecanico,Accesorios,7,452.54,Tienda,PayPal
8899,2025-11-14,63829,El Salvador,Sucursal-21,USB 64GB,Almacenamiento,4,72.24,Web,Tarjeta
8900,2026-04-20,5407,Estados Unidos,Sucursal-14,Monitor 24,Monitores,6,1318.29,Tienda,Transferencia
8901,2025-10-25,96643,Mexico,Sucursal-18,Router WiFi 6,Redes,7,654.48,Web,PayPal
8902,2025-02-08,33703,El Salvador,Sucursal-4,Laptop Pro 14,Computadoras,8,7948.86,Tienda,PayPal
8903,2025-10-18,105174,Estados Unidos,Sucursal-6,USB 64GB,Almacenamiento,1,69.48,Web,Transferencia
8904,2025-03-04,16014,Guatemala,Sucursal-2,Audifonos BT,Audio,7,356.43,App,Tarjeta
8905,2025-10-16,61579,El Salvador,Sucursal-12,Teclado Mecanico,Accesorios,1,401.26,Marketplace,Transferencia
8906,2025-07-12,57142,Honduras,Sucursal-19,Audifonos BT,Audio,3,380.55,Tienda,PayPal
8907,2025-10-06,91239,Honduras,Sucursal-3,Audifonos BT,Audio,3,292.3,Tienda,Transferencia
8908,2025-05-18,49936,Guatemala,Sucursal-20,Mouse Gamer X,Accesorios,6,156.12,Web,Tarjeta
8909,2025-09-11,79992,Guatemala,Sucursal-24,Router WiFi 6,Redes,5,631.49,App,Transferencia
8910,2025-01-30,68027,Honduras,Sucursal-19,USB 64GB,Almacenamiento,6,86.1,Web,PayPal
8911,2026-02-19,84617,Honduras,Sucursal-14,USB 64GB,Almacenamiento,8,86.02,Tienda,PayPal
8912,2025-11-25,62784,Guatemala,Sucursal-21,Audifonos BT,Audio,7,276.83,App,Transferencia
8913,2025-06-08,96545,Mexico,Sucursal-30,Monitor 24,Monitores,4,1108.3,Web,Transferencia
8914,2025-11-06,84210,Guatemala,Sucursal-22,Laptop Pro 14,Computadoras,1,8662.38,App,PayPal
8915,2025-11-18,119866,Mexico,Sucursal-10,Impresora Laser,Impresion,8,1337.37,Tienda,Efectivo
8916,2025-06-10,34854,Estados Unidos,Sucursal-21,Mouse Gamer X,Accesorios,7,184.05,Web,Efectivo
8917,2026-04-29,106758,El Salvador,Sucursal-10,Mouse Gamer X,Accesorios,7,209.33,Marketplace,Tarjeta
8918,2026-01-30,105608,Mexico,Sucursal-30,Impresora Laser,Impresion,4,1717.71,Tienda,Tarjeta
8919,2025-03-09,78178,Estados Unidos,Sucursal-10,Laptop Pro 14,Computadoras,1,7399.73,Web,PayPal
8920,2025-05-12,95700,Estados Unidos,Sucursal-28,Monitor 24,Monitores,8,1364.42,Web,Tarjeta
8921,2025-06-04,33509,Honduras,Sucursal-6,Laptop Pro 14,Computadoras,5,8300.03,Marketplace,Tarjeta
8922,2025-12-28,47466,Guatemala,Sucursal-21,Silla Ergonomica,Muebles,3,1494.0,App,Efectivo
8923,2025-01-06,109357,Guatemala,Sucursal-4,Audifonos BT,Audio,3,371.41,Web,PayPal
8924,2026-04-10,25027,Mexico,Sucursal-1,SSD 1TB,Almacenamiento,2,711.98,Marketplace,PayPal
8925,2025-02-11,72395,Mexico,Sucursal-29,SSD 1TB,Almacenamiento,5,658.74,Web,Transferencia
8926,2025-07-18,62926,Estados Unidos,Sucursal-8,Silla Ergonomica,Muebles,8,1608.05,Marketplace,Tarjeta
8927,2026-03-10,18813,Guatemala,Sucursal-7,Monitor 24,Monitores,8,1264.99,Web,Transferencia
8928,2026-04-30,19976,El Salvador,Sucursal-26,Silla Ergonomica,Muebles,3,1693.56,App,Tarjeta
8929,2025-10-02,55785,Honduras,Sucursal-7,Audifonos BT,Audio,6,365.55,Web,PayPal
8930,2026-03-22,62181,El Salvador,Sucursal-23,Teclado Mecanico,Accesorios,3,446.11,Marketplace,Tarjeta
8931,2026-03-29,32858,Honduras,Sucursal-12,Laptop Pro 14,Computadoras,6,9472.95,Tienda,Transferencia
8932,2026-05-03,85489,Honduras,Sucursal-28,USB 64GB,Almacenamiento,4,89.36,Tienda,PayPal
8933,2025-11-17,86278,Guatemala,Sucursal-3,Laptop Pro 14,Computadoras,6,9769.6,Marketplace,Tarjeta
8934,2026-03-17,79639,El Salvador,Sucursal-15,Teclado Mecanico,Accesorios,4,465.67,Tienda,Transferencia
8935,2025-10-01,94960,Honduras,Sucursal-14,Mouse Gamer X,Accesorios,2,180.01,Marketplace,Efectivo
8936,2025-08-10,72734,Estados Unidos,Sucursal-8,Router WiFi 6,Redes,5,644.12,Web,Transferencia
8937,2025-07-26,96129,Honduras,Sucursal-4,Laptop Pro 14,Computadoras,7,8405.67,Web,Transferencia
8938,2025-04-08,41239,Guatemala,Sucursal-20,Impresora Laser,Impresion,7,1587.43,Web,Tarjeta
8939,2025-12-13,20912,Mexico,Sucursal-13,Mouse Gamer X,Accesorios,6,182.76,Tienda,PayPal
8940,2025-05-10,25913,Guatemala,Sucursal-30,Teclado Mecanico,Accesorios,2,420.26,App,PayPal
8941,2025-09-14,117555,Estados Unidos,Sucursal-29,Teclado Mecanico,Accesorios,4,460.55,Web,Tarjeta
8942,2025-02-19,68964,El Salvador,Sucursal-15,Impresora Laser,Impresion,5,1383.72,Web,Transferencia
8943,2025-10-16,45934,Mexico,Sucursal-7,SSD 1TB,Almacenamiento,6,671.86,Marketplace,Tarjeta
8944,2025-12-28,75322,Mexico,Sucursal-18,Laptop Pro 14,Computadoras,7,8339.4,Marketplace,Transferencia
8945,2025-01-04,88671,Honduras,Sucursal-24,Teclado Mecanico,Accesorios,4,389.2,Marketplace,Transferencia
8946,2025-01-29,68960,El Salvador,Sucursal-13,Laptop Pro 14,Computadoras,2,9353.27,Web,PayPal
8947,2025-06-16,58074,Mexico,Sucursal-28,SSD 1TB,Almacenamiento,4,610.14,App,Transferencia
8948,2025-02-27,10211,Honduras,Sucursal-1,USB 64GB,Almacenamiento,5,87.75,Web,Tarjeta
8949,2025-05-09,101537,Honduras,Sucursal-24,USB 64GB,Almacenamiento,5,64.94,Tienda,Transferencia
8950,2025-02-18,39427,Mexico,Sucursal-6,Audifonos BT,Audio,2,373.37,Marketplace,Transferencia
8951,2025-01-20,96254,Guatemala,Sucursal-19,Laptop Pro 14,Computadoras,4,7928.02,Tienda,PayPal
8952,2025-08-28,21348,Estados Unidos,Sucursal-16,Silla Ergonomica,Muebles,7,1863.37,App,Tarjeta
8953,2026-04-12,21273,Mexico,Sucursal-17,SSD 1TB,Almacenamiento,3,674.82,App,PayPal
8954,2025-08-05,2272,Mexico,Sucursal-18,Silla Ergonomica,Muebles,7,1911.94,App,Tarjeta
8955,2026-01-14,8377,Guatemala,Sucursal-8,SSD 1TB,Almacenamiento,3,728.0,Marketplace,Transferencia
8956,2025-03-21,61915,Mexico,Sucursal-25,Mouse Gamer X,Accesorios,8,181.75,Web,Transferencia
8957,2025-01-15,63163,Guatemala,Sucursal-21,SSD 1TB,Almacenamiento,4,661.05,Marketplace,Efectivo
8958,2025-08-25,4704,Estados Unidos,Sucursal-19,Monitor 24,Monitores,2,1258.54,Marketplace,Efectivo
8959,2025-06-21,110912,El Salvador,Sucursal-9,Impresora Laser,Impresion,8,1240.27,Web,Efectivo
8960,2025-05-26,107946,Honduras,Sucursal-28,Mouse Gamer X,Accesorios,2,162.13,Marketplace,Tarjeta
8961,2025-09-19,23332,Guatemala,Sucursal-12,Audifonos BT,Audio,4,332.21,App,PayPal
8962,2025-01-05,97202,Mexico,Sucursal-1,USB 64GB,Almacenamiento,3,64.53,Tienda,Transferencia
8963,2026-01-16,105134,Estados Unidos,Sucursal-18,Silla Ergonomica,Muebles,3,1559.32,Web,PayPal
8964,2025-08-19,98545,Estados Unidos,Sucursal-21,Impresora Laser,Impresion,8,1559.52,Marketplace,Efectivo
8965,2025-04-09,94697,Mexico,Sucursal-22,Audifonos BT,Audio,3,354.0,Web,Transferencia
8966,2025-08-25,27504,El Salvador,Sucursal-1,SSD 1TB,Almacenamiento,6,779.09,Web,Tarjeta
8967,2025-06-26,100820,Estados Unidos,Sucursal-4,Laptop Pro 14,Computadoras,8,7689.82,Marketplace,Tarjeta
8968,2025-11-02,97471,Estados Unidos,Sucursal-8,Router WiFi 6,Redes,6,779.02,Tienda,Efectivo
8969,2025-07-25,92041,Estados Unidos,Sucursal-5,USB 64GB,Almacenamiento,7,80.77,App,PayPal
8970,2025-05-30,90451,El Salvador,Sucursal-17,Laptop Pro 14,Computadoras,4,8635.87,Marketplace,Transferencia
8971,2026-02-07,16216,Mexico,Sucursal-14,SSD 1TB,Almacenamiento,8,637.48,Marketplace,Transferencia
8972,2025-03-25,23264,Honduras,Sucursal-10,SSD 1TB,Almacenamiento,5,595.12,Web,Transferencia
8973,2026-05-04,8300,Guatemala,Sucursal-9,Silla Ergonomica,Muebles,2,1398.19,Tienda,PayPal
8974,2025-01-16,14064,Estados Unidos,Sucursal-2,Audifonos BT,Audio,2,296.57,App,Tarjeta
8975,2026-01-01,61170,El Salvador,Sucursal-8,USB 64GB,Almacenamiento,2,81.18,App,Transferencia
8976,2025-03-04,104258,El Salvador,Sucursal-9,Audifonos BT,Audio,7,286.1,App,PayPal
8977,2026-01-15,19370,El Salvador,Sucursal-11,Monitor 24,Monitores,2,1261.29,Tienda,Efectivo
8978,2025-05-28,76888,Guatemala,Sucursal-18,Laptop Pro 14,Computadoras,5,9535.04,Tienda,PayPal
8979,2025-12-18,102923,Guatemala,Sucursal-18,USB 64GB,Almacenamiento,5,87.51,App,Transferencia
8980,2025-07-11,15823,El Salvador,Sucursal-1,Laptop Pro 14,Computadoras,6,7284.62,Web,Transferencia
8981,2025-04-28,68731,Estados Unidos,Sucursal-4,Audifonos BT,Audio,7,277.74,App,Tarjeta
8982,2025-08-13,48184,Honduras,Sucursal-14,Mouse Gamer X,Accesorios,1,182.7,Marketplace,PayPal
8983,2026-03-19,119039,Mexico,Sucursal-1,Silla Ergonomica,Muebles,6,1676.21,App,Transferencia
8984,2025-10-07,1500,Estados Unidos,Sucursal-5,USB 64GB,Almacenamiento,7,81.86,Tienda,Tarjeta
8985,2025-07-20,115832,El Salvador,Sucursal-6,Audifonos BT,Audio,4,290.46,Tienda,Tarjeta
8986,2025-01-07,22739,Estados Unidos,Sucursal-16,Audifonos BT,Audio,3,376.47,Web,Efectivo
8987,2025-10-16,56812,Mexico,Sucursal-9,Audifonos BT,Audio,3,308.6,App,Transferencia
8988,2025-04-10,97175,Estados Unidos,Sucursal-5,Router WiFi 6,Redes,8,819.98,Tienda,Efectivo
8989,2025-09-11,34506,El Salvador,Sucursal-30,Impresora Laser,Impresion,2,1497.64,Web,PayPal
8990,2025-12-03,52758,Estados Unidos,Sucursal-2,Audifonos BT,Audio,1,311.82,App,PayPal
8991,2025-12-13,57492,Guatemala,Sucursal-8,Router WiFi 6,Redes,3,607.28,Web,Efectivo
8992,2025-06-03,99589,El Salvador,Sucursal-26,SSD 1TB,Almacenamiento,2,642.8,App,Transferencia
8993,2025-06-23,45401,El Salvador,Sucursal-12,Silla Ergonomica,Muebles,6,1424.03,Web,Efectivo
8994,2025-05-10,56054,Honduras,Sucursal-13,Monitor 24,Monitores,8,1296.77,Tienda,Tarjeta
8995,2025-11-13,17033,Honduras,Sucursal-20,SSD 1TB,Almacenamiento,5,712.69,Web,PayPal
8996,2025-04-06,55974,Mexico,Sucursal-24,Mouse Gamer X,Accesorios,5,183.81,Tienda,Tarjeta
8997,2026-03-10,95369,Mexico,Sucursal-27,Monitor 24,Monitores,1,1251.43,Tienda,Tarjeta
8998,2025-06-16,44724,Guatemala,Sucursal-10,USB 64GB,Almacenamiento,6,84.28,App,PayPal
8999,2025-01-31,80985,Mexico,Sucursal-19,Teclado Mecanico,Accesorios,6,423.26,Tienda,Efectivo
9000,2026-01-23,90360,Mexico,Sucursal-27,Teclado Mecanico,Accesorios,2,392.6,App,Tarjeta
9001,2025-10-18,112505,El Salvador,Sucursal-19,Teclado Mecanico,Accesorios,1,425.46,Web,PayPal
9002,2025-12-04,77349,Guatemala,Sucursal-7,Audifonos BT,Audio,3,322.34,App,Tarjeta
9003,2025-10-24,97943,Estados Unidos,Sucursal-2,Teclado Mecanico,Accesorios,8,430.54,Marketplace,Efectivo
9004,2025-04-25,77476,El Salvador,Sucursal-21,USB 64GB,Almacenamiento,1,86.81,Tienda,Tarjeta
9005,2025-10-28,107935,Mexico,Sucursal-28,Silla Ergonomica,Muebles,1,1784.96,Marketplace,Transferencia
9006,2025-05-22,9625,Mexico,Sucursal-1,SSD 1TB,Almacenamiento,2,655.61,App,PayPal
9007,2025-07-23,87272,Guatemala,Sucursal-12,Mouse Gamer X,Accesorios,3,202.25,Web,PayPal
9008,2025-11-14,95595,Guatemala,Sucursal-19,Audifonos BT,Audio,1,343.13,Marketplace,PayPal
9009,2026-03-09,24072,Honduras,Sucursal-26,Laptop Pro 14,Computadoras,1,8920.02,Tienda,Transferencia
9010,2026-03-12,107781,Mexico,Sucursal-10,USB 64GB,Almacenamiento,5,87.43,App,Tarjeta
9011,2026-03-18,86366,Honduras,Sucursal-23,Mouse Gamer X,Accesorios,8,166.99,Tienda,Efectivo
9012,2026-02-02,100896,Mexico,Sucursal-27,SSD 1TB,Almacenamiento,2,768.79,Tienda,Tarjeta
9013,2025-05-04,64561,Mexico,Sucursal-6,Laptop Pro 14,Computadoras,6,9872.84,Marketplace,Tarjeta
9014,2025-02-13,8732,Honduras,Sucursal-12,USB 64GB,Almacenamiento,6,78.85,App,Tarjeta
9015,2025-03-26,6381,El Salvador,Sucursal-21,Laptop Pro 14,Computadoras,1,7993.59,Marketplace,PayPal
9016,2025-02-11,55523,Estados Unidos,Sucursal-5,Audifonos BT,Audio,7,287.96,Marketplace,Transferencia
9017,2026-04-12,74602,Estados Unidos,Sucursal-9,Laptop Pro 14,Computadoras,2,8967.66,Marketplace,PayPal
9018,2026-01-28,29320,Guatemala,Sucursal-27,Impresora Laser,Impresion,3,1328.41,App,PayPal
9019,2026-02-17,48057,El Salvador,Sucursal-4,USB 64GB,Almacenamiento,5,87.71,App,Transferencia
9020,2026-01-12,6096,Guatemala,Sucursal-7,Mouse Gamer X,Accesorios,2,169.01,Tienda,PayPal
9021,2026-03-06,54127,Honduras,Sucursal-21,Impresora Laser,Impresion,7,1269.01,Marketplace,Transferencia
9022,2025-08-04,107953,Honduras,Sucursal-15,Laptop Pro 14,Computadoras,1,9820.36,App,Efectivo
9023,2025-03-27,86729,Estados Unidos,Sucursal-29,Audifonos BT,Audio,5,284.46,Web,Tarjeta
9024,2025-05-27,89740,El Salvador,Sucursal-6,Silla Ergonomica,Muebles,8,1367.12,Tienda,Transferencia
9025,2025-03-07,88350,Mexico,Sucursal-29,Mouse Gamer X,Accesorios,8,189.34,Tienda,Transferencia
9026,2025-09-10,51440,Guatemala,Sucursal-10,Monitor 24,Monitores,6,1238.83,Tienda,Tarjeta
9027,2025-06-28,115365,Estados Unidos,Sucursal-24,Mouse Gamer X,Accesorios,4,200.69,Marketplace,PayPal
9028,2026-05-12,105781,Mexico,Sucursal-5,SSD 1TB,Almacenamiento,7,699.5,App,Efectivo
9029,2025-12-17,98505,Honduras,Sucursal-24,SSD 1TB,Almacenamiento,2,699.01,Marketplace,Transferencia
9030,2025-09-25,117933,Honduras,Sucursal-4,Impresora Laser,Impresion,6,1460.75,App,Tarjeta
9031,2026-03-07,98316,Guatemala,Sucursal-25,Silla Ergonomica,Muebles,1,1679.99,Tienda,PayPal
9032,2025-05-31,72824,El Salvador,Sucursal-27,Audifonos BT,Audio,4,326.8,Tienda,PayPal
9033,2025-05-04,94413,Estados Unidos,Sucursal-9,Impresora Laser,Impresion,4,1678.21,Marketplace,Efectivo
9034,2026-02-18,96913,Honduras,Sucursal-12,Mouse Gamer X,Accesorios,3,174.84,Web,Efectivo
9035,2026-02-18,48063,Estados Unidos,Sucursal-19,Router WiFi 6,Redes,3,830.5,Tienda,Tarjeta
9036,2026-04-11,81324,El Salvador,Sucursal-2,Teclado Mecanico,Accesorios,4,492.89,App,PayPal
9037,2025-01-11,19217,Mexico,Sucursal-29,Monitor 24,Monitores,5,1295.46,App,Tarjeta
9038,2025-03-19,11684,Honduras,Sucursal-1,Audifonos BT,Audio,8,308.64,App,Transferencia
9039,2025-01-26,47911,El Salvador,Sucursal-15,Silla Ergonomica,Muebles,5,1535.21,Web,Transferencia
9040,2025-02-17,101912,El Salvador,Sucursal-3,USB 64GB,Almacenamiento,8,88.15,Tienda,Efectivo
9041,2025-11-29,110417,Mexico,Sucursal-2,Silla Ergonomica,Muebles,8,1583.1,Web,Efectivo
9042,2025-02-25,98216,Honduras,Sucursal-23,Mouse Gamer X,Accesorios,5,166.32,Tienda,Efectivo
9043,2025-09-14,30577,El Salvador,Sucursal-30,Audifonos BT,Audio,7,315.1,Marketplace,Efectivo
9044,2026-01-03,72315,Estados Unidos,Sucursal-28,USB 64GB,Almacenamiento,4,81.59,App,Tarjeta
9045,2025-02-12,59772,Estados Unidos,Sucursal-23,Teclado Mecanico,Accesorios,3,498.76,Marketplace,Transferencia
9046,2025-06-11,17784,Mexico,Sucursal-18,Laptop Pro 14,Computadoras,6,8682.27,Tienda,PayPal
9047,2025-05-25,105526,Guatemala,Sucursal-23,Laptop Pro 14,Computadoras,6,10095.36,App,Transferencia
9048,2025-10-21,75683,Mexico,Sucursal-25,Monitor 24,Monitores,7,1280.58,Tienda,Efectivo
9049,2026-03-05,38493,Guatemala,Sucursal-8,Laptop Pro 14,Computadoras,6,8228.71,Marketplace,Transferencia
9050,2026-01-22,40420,Honduras,Sucursal-10,Impresora Laser,Impresion,2,1648.81,Web,Tarjeta
9051,2025-05-20,79667,Guatemala,Sucursal-27,Silla Ergonomica,Muebles,8,1846.56,Marketplace,Efectivo
9052,2025-03-29,90671,El Salvador,Sucursal-13,Teclado Mecanico,Accesorios,6,490.39,Tienda,Transferencia
9053,2026-01-21,31011,Honduras,Sucursal-6,USB 64GB,Almacenamiento,8,86.28,Marketplace,Tarjeta
9054,2025-08-31,26187,Honduras,Sucursal-27,Mouse Gamer X,Accesorios,6,204.77,App,Transferencia
9055,2025-07-15,43221,Estados Unidos,Sucursal-13,Mouse Gamer X,Accesorios,4,162.43,App,PayPal
9056,2025-04-26,54508,Estados Unidos,Sucursal-11,Silla Ergonomica,Muebles,8,1377.22,Marketplace,Efectivo
9057,2025-09-26,69766,Honduras,Sucursal-22,Impresora Laser,Impresion,8,1509.28,Web,Efectivo
9058,2025-11-07,23885,Estados Unidos,Sucursal-10,Teclado Mecanico,Accesorios,4,479.34,Tienda,Transferencia
9059,2025-12-12,57231,Mexico,Sucursal-21,Teclado Mecanico,Accesorios,5,508.47,Marketplace,Transferencia
9060,2026-02-05,7510,Guatemala,Sucursal-6,USB 64GB,Almacenamiento,3,74.22,App,PayPal
9061,2025-10-21,119699,Guatemala,Sucursal-26,Impresora Laser,Impresion,6,1370.27,App,Transferencia
9062,2025-08-15,100715,Estados Unidos,Sucursal-11,Audifonos BT,Audio,6,300.07,Tienda,Tarjeta
9063,2025-04-01,40407,Estados Unidos,Sucursal-17,Laptop Pro 14,Computadoras,8,9653.26,Web,Tarjeta
9064,2025-05-16,74915,Honduras,Sucursal-6,SSD 1TB,Almacenamiento,4,692.56,Marketplace,Transferencia
9065,2025-12-12,58163,Honduras,Sucursal-17,Silla Ergonomica,Muebles,2,1736.59,Web,Transferencia
9066,2025-06-27,100954,Guatemala,Sucursal-29,Router WiFi 6,Redes,8,644.91,Marketplace,Transferencia
9067,2025-04-10,72793,El Salvador,Sucursal-13,Impresora Laser,Impresion,5,1638.31,Marketplace,Efectivo
9068,2025-12-24,22278,Mexico,Sucursal-8,SSD 1TB,Almacenamiento,8,711.01,App,Transferencia
9069,2026-01-06,30552,Honduras,Sucursal-23,Router WiFi 6,Redes,3,668.13,Tienda,Tarjeta
9070,2025-06-03,23515,Mexico,Sucursal-16,Audifonos BT,Audio,2,318.37,Marketplace,PayPal
9071,2025-11-22,57316,Mexico,Sucursal-26,Laptop Pro 14,Computadoras,8,9599.21,Tienda,Transferencia
9072,2025-03-01,10548,El Salvador,Sucursal-25,Teclado Mecanico,Accesorios,1,438.17,Web,Tarjeta
9073,2025-07-06,24384,Mexico,Sucursal-20,Mouse Gamer X,Accesorios,4,166.51,Tienda,Efectivo
9074,2026-02-09,74852,Mexico,Sucursal-4,Teclado Mecanico,Accesorios,8,504.86,Marketplace,Efectivo
9075,2026-03-21,14055,Honduras,Sucursal-16,Router WiFi 6,Redes,3,666.6,Tienda,Efectivo
9076,2025-05-02,66495,Mexico,Sucursal-15,Laptop Pro 14,Computadoras,8,8779.85,Tienda,Tarjeta
9077,2025-03-20,86095,El Salvador,Sucursal-1,Mouse Gamer X,Accesorios,4,214.19,Tienda,Efectivo
9078,2025-11-23,38431,Mexico,Sucursal-21,Mouse Gamer X,Accesorios,4,208.84,Marketplace,PayPal
9079,2025-10-19,102410,Guatemala,Sucursal-14,Audifonos BT,Audio,3,300.91,Marketplace,Transferencia
9080,2025-12-07,89883,Estados Unidos,Sucursal-13,Laptop Pro 14,Computadoras,2,8208.87,Marketplace,Tarjeta
9081,2025-04-23,83746,El Salvador,Sucursal-25,Silla Ergonomica,Muebles,6,1609.92,App,PayPal
9082,2025-08-22,86807,Guatemala,Sucursal-17,Mouse Gamer X,Accesorios,2,162.9,App,Efectivo
9083,2025-02-13,45841,Guatemala,Sucursal-22,Laptop Pro 14,Computadoras,8,8041.32,Tienda,Tarjeta
9084,2026-01-26,47916,El Salvador,Sucursal-1,Laptop Pro 14,Computadoras,3,7356.97,App,Transferencia
9085,2025-07-08,70687,Honduras,Sucursal-22,Monitor 24,Monitores,7,1401.47,Tienda,Transferencia
9086,2026-03-26,72061,Guatemala,Sucursal-10,Laptop Pro 14,Computadoras,3,7324.09,App,PayPal
9087,2025-05-18,89213,El Salvador,Sucursal-29,Laptop Pro 14,Computadoras,8,9903.54,Web,PayPal
9088,2026-02-22,42594,Estados Unidos,Sucursal-15,Impresora Laser,Impresion,4,1523.03,Marketplace,Efectivo
9089,2025-06-24,18333,Estados Unidos,Sucursal-20,Router WiFi 6,Redes,2,741.18,App,Efectivo
9090,2025-10-08,42583,El Salvador,Sucursal-18,Monitor 24,Monitores,8,1231.38,Marketplace,Tarjeta
9091,2026-02-19,113342,Mexico,Sucursal-5,Router WiFi 6,Redes,3,717.57,Tienda,Transferencia
9092,2025-11-07,30161,Mexico,Sucursal-3,Router WiFi 6,Redes,4,782.74,Marketplace,Efectivo
9093,2025-06-14,1506,Mexico,Sucursal-6,Silla Ergonomica,Muebles,2,1721.75,Marketplace,Efectivo
9094,2025-05-17,107241,Honduras,Sucursal-29,Silla Ergonomica,Muebles,2,1550.69,Marketplace,Tarjeta
9095,2026-05-11,8362,El Salvador,Sucursal-4,Audifonos BT,Audio,6,295.78,Tienda,Transferencia
9096,2025-11-09,50935,El Salvador,Sucursal-30,Impresora Laser,Impresion,3,1454.88,App,Transferencia
9097,2025-04-22,91739,Mexico,Sucursal-8,Mouse Gamer X,Accesorios,5,200.68,Web,PayPal
9098,2026-02-20,17400,Estados Unidos,Sucursal-18,Teclado Mecanico,Accesorios,4,391.7,Web,PayPal
9099,2025-05-26,111207,Mexico,Sucursal-12,Audifonos BT,Audio,1,329.79,Marketplace,Efectivo
9100,2025-10-21,4147,Guatemala,Sucursal-7,SSD 1TB,Almacenamiento,5,613.94,Web,Transferencia
9101,2025-05-20,69782,El Salvador,Sucursal-11,SSD 1TB,Almacenamiento,4,640.47,Web,PayPal
9102,2025-06-04,94466,El Salvador,Sucursal-4,Laptop Pro 14,Computadoras,6,9924.2,Tienda,Tarjeta
9103,2026-01-22,9638,Guatemala,Sucursal-8,Router WiFi 6,Redes,1,830.77,Web,Efectivo
9104,2026-02-11,45753,Guatemala,Sucursal-3,Laptop Pro 14,Computadoras,4,8386.08,Web,Efectivo
9105,2026-03-09,64488,El Salvador,Sucursal-12,SSD 1TB,Almacenamiento,1,639.07,App,Efectivo
9106,2026-04-18,63089,Mexico,Sucursal-15,SSD 1TB,Almacenamiento,1,729.07,Tienda,Transferencia
9107,2025-10-06,72359,Guatemala,Sucursal-18,Router WiFi 6,Redes,8,799.01,Tienda,PayPal
9108,2025-09-25,107435,Honduras,Sucursal-13,Laptop Pro 14,Computadoras,3,9064.74,App,Tarjeta
9109,2025-03-16,102965,Guatemala,Sucursal-30,Monitor 24,Monitores,3,1199.32,Web,Transferencia
9110,2026-05-14,5225,Guatemala,Sucursal-16,Mouse Gamer X,Accesorios,1,187.93,Tienda,Tarjeta
9111,2025-04-19,62971,Estados Unidos,Sucursal-8,Mouse Gamer X,Accesorios,8,193.71,Tienda,PayPal
9112,2025-07-31,80006,Honduras,Sucursal-10,USB 64GB,Almacenamiento,4,70.09,App,Transferencia
9113,2025-01-28,658,Guatemala,Sucursal-3,USB 64GB,Almacenamiento,1,74.94,Marketplace,PayPal
9114,2025-11-15,39382,El Salvador,Sucursal-29,SSD 1TB,Almacenamiento,8,580.37,Marketplace,PayPal
9115,2026-04-09,119011,Guatemala,Sucursal-25,Audifonos BT,Audio,3,322.97,Tienda,Efectivo
9116,2025-08-24,88278,Honduras,Sucursal-27,Silla Ergonomica,Muebles,5,1483.46,Tienda,Tarjeta
9117,2025-01-04,16367,Honduras,Sucursal-12,Silla Ergonomica,Muebles,5,1731.83,Marketplace,Tarjeta
9118,2025-01-23,46553,Estados Unidos,Sucursal-20,Mouse Gamer X,Accesorios,1,161.02,Marketplace,PayPal
9119,2026-04-05,11794,Mexico,Sucursal-30,Router WiFi 6,Redes,8,782.1,Web,Efectivo
9120,2026-05-04,42118,Guatemala,Sucursal-7,USB 64GB,Almacenamiento,4,77.92,Marketplace,Tarjeta
9121,2025-06-25,35763,Guatemala,Sucursal-13,Router WiFi 6,Redes,4,628.73,App,Transferencia
9122,2025-05-05,113640,Honduras,Sucursal-15,Monitor 24,Monitores,1,1136.76,App,Transferencia
9123,2025-12-22,102031,Honduras,Sucursal-6,Laptop Pro 14,Computadoras,8,8254.71,App,Efectivo
9124,2025-01-18,36122,Guatemala,Sucursal-3,Audifonos BT,Audio,2,356.77,Marketplace,Tarjeta
9125,2025-03-31,41284,El Salvador,Sucursal-4,Laptop Pro 14,Computadoras,5,9519.88,Web,Transferencia
9126,2025-11-26,95976,Estados Unidos,Sucursal-28,Router WiFi 6,Redes,5,708.53,Web,Efectivo
9127,2025-02-13,1807,Estados Unidos,Sucursal-3,Teclado Mecanico,Accesorios,4,394.6,Marketplace,PayPal
9128,2025-09-28,58314,Mexico,Sucursal-18,Audifonos BT,Audio,4,329.16,Web,PayPal
9129,2026-03-25,36135,Estados Unidos,Sucursal-16,Mouse Gamer X,Accesorios,2,203.04,Tienda,Efectivo
9130,2026-01-03,108562,El Salvador,Sucursal-28,Audifonos BT,Audio,1,357.09,Web,PayPal
